13,5,1601,150,77,152,9,255
4,20,571,117,419,873,3,569
3,14,990,196,0,794,1,898
18,14,990,524,0,466,1,519
18,14,471,4,519,986,3,471
6,10,1996,0,0,0,4,1656
13,19,1705,275,0,0,4,924
15,9,277,1029,0,674,6,277
2,17,654,590,0,736,9,654
6,2,990,40,0,950,1,972
15,20,172,1767,0,41,4,120
15,20,52,255,120,1553,6,52
2,4,1990,0,0,0,11,744
10,6,109,895,0,976,6,109
3,2,175,1584,0,221,7,175
15,19,406,1574,0,0,8,167
8,17,199,1352,0,429,14,199
15,18,545,822,93,520,17,530
6,1,5,772,0,1203,20,5
1,10,523,113,0,1339,28,523
12,14,1882,93,0,0,30,1634
17,15,415,1251,0,314,5,315
17,15,100,37,315,1528,7,100
8,18,1953,27,0,0,8,1713
20,11,1342,638,0,0,3,659
6,7,990,931,0,59,1,880
8,10,100,579,0,1301,4,100
18,11,315,938,0,727,11,315
8,1,1456,99,204,221,4,1237
11,8,1427,31,244,278,10,1379
10,19,1900,80,0,0,2,145
2,16,990,954,0,36,1,492
2,16,498,15,492,975,3,498
3,8,266,1471,0,243,9,249
13,2,990,487,0,503,1,836
7,14,450,1090,0,440,4,448
15,2,990,885,0,105,1,425
15,2,565,50,425,940,3,565
5,6,990,799,0,191,1,667
11,4,313,97,0,1570,4,313
7,12,1970,10,0,0,8,1803
16,8,990,95,0,895,1,921
6,5,1438,542,0,0,3,1159
8,15,990,907,0,83,1,705
12,20,265,776,0,939,5,265
7,19,500,1228,0,252,6,494
12,7,345,1330,0,305,4,314
12,7,31,748,314,887,6,31
10,19,280,460,0,1240,12,280
2,6,591,286,0,1103,22,591
4,14,1714,266,0,0,24,888
5,13,1753,227,0,0,2,756
14,11,990,979,0,11,1,988
20,8,1165,661,0,154,8,1063
13,6,1957,23,0,0,2,1239
14,12,990,297,0,693,1,983
13,5,4,946,0,1030,4,4
12,14,964,484,74,452,7,798
13,15,990,560,0,430,1,502
8,19,478,778,0,724,4,478
20,19,1666,314,0,0,2,1552
2,15,990,569,0,421,1,543
2,15,447,7,543,983,3,447
15,13,23,67,0,1889,13,23
15,1,990,211,0,779,1,882
4,18,667,1177,0,136,12,636
4,18,31,123,636,1190,14,31
12,7,1877,103,0,0,16,815
14,15,1270,353,81,276,4,897
8,1,895,759,95,231,3,339
8,1,556,105,434,885,5,556
12,4,1895,85,0,0,7,1414
15,3,169,550,0,1261,6,169
8,16,990,734,0,256,1,942
10,6,990,114,0,876,1,915
1,13,710,898,0,372,4,538
1,13,172,74,538,1196,6,172
5,14,990,249,0,741,1,797
6,15,990,252,0,738,1,822
1,12,990,877,0,113,1,925
10,8,1415,565,0,0,2,885
1,6,44,867,0,1069,4,44
6,17,1123,857,0,0,5,544
6,17,579,214,544,643,7,579
8,16,1660,320,0,0,2,1343
1,8,1659,74,94,153,4,862
7,20,1942,38,0,0,3,554
7,8,1893,87,0,0,5,1623
17,18,1898,82,0,0,4,1375
7,11,1532,448,0,0,2,1236
8,1,990,898,0,92,1,772
8,1,218,73,772,917,3,218
7,2,1808,53,42,77,7,1047
